req_id,op,block,arrival,size_bytes,locality,start,finish,status,cache_hit,error_injected,error_recovered,rewrite_cycle,endurance_failure,channel,service_time_ms,queue_wait_ms,request_class,stage_times_ms,latency_ms
2,READ,91,138.27541730631685,4096,11,138.27541730631685,138.47541730631684,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,92,136.93106228610895,4096,12,136.93106228610895,137.13106228610894,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,93,120.99144193022575,4096,13,120.99144193022575,121.19144193022575,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,94,119.30271581456246,4096,14,119.30271581456246,119.50271581456246,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,95,135.0768697044839,4096,15,135.0768697044839,135.2768697044839,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,96,127.31028149110693,4096,0,127.31028149110693,127.51028149110694,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,97,131.46427698545824,4096,1,131.46427698545824,131.66427698545823,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,98,149.88541948414655,4096,2,149.88541948414655,150.08541948414654,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,99,126.27149527653506,4096,3,126.27149527653506,126.47149527653507,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,100,127.04381672558084,4096,4,127.04381672558084,127.24381672558084,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,1,133.88952913213475,4096,1,133.88952913213475,134.08952913213474,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,2,173.10398227062169,4096,2,173.10398227062169,173.30398227062167,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,3,125.90133669532858,4096,3,125.90133669532858,126.10133669532858,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,4,126.70796169308343,4096,4,126.70796169308343,126.90796169308344,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,5,132.7172525975397,4096,5,132.7172525975397,132.9172525975397,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,6,134.99144484056038,4096,6,134.99144484056038,135.19144484056037,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,7,135.75128796298048,4096,7,135.75128796298048,135.95128796298047,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,8,132.9299935431191,4096,8,132.9299935431191,133.1299935431191,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,9,133.68600607104491,4096,9,133.68600607104491,133.8860060710449,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,10,138.34427769226352,4096,10,138.34427769226352,138.5442776922635,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,11,147.5093944452084,4096,11,147.5093944452084,147.70939444520837,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,12,145.16351129014956,4096,12,145.16351129014956,145.36351129014955,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,13,129.41700219510827,4096,13,129.41700219510827,129.61700219510826,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,14,182.48846134951563,4096,14,182.48846134951563,182.68846134951562,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,15,110.62914161264081,4096,15,110.62914161264081,110.82914161264081,completed,True,False,False,0,False,0,0.20000000000000284,0.0,hot_read,"{""cache"": 0.2}",0.20000000000000284
2,READ,16,145.38261531942047,4096,0,145.38261531942047,145.58261531942046,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,17,153.53339911551657,4096,1,153.53339911551657,153.73339911551656,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
2,READ,18,137.23732702240852,4096,2,137.23732702240852,137.4373270224085,completed,True,False,False,0,False,0,0.19999999999998863,0.0,hot_read,"{""cache"": 0.2}",0.19999999999998863
