req_id,op,block,arrival,size_bytes,locality,start,finish,status,cache_hit,error_injected,error_recovered,rewrite_cycle,endurance_failure,channel,service_time_ms,queue_wait_ms,request_class,stage_times_ms,latency_ms
1,READ,39,0.0,4096,7,0.0,143.93292295196161,completed,False,False,False,0,False,0,143.93292295196161,0.0,cold_read,"{""addressing"": 8.375425746837992, ""molecular_access"": 59.741146995617264, ""sensing"": 37.60449432328295, ""basecalling"": 18.468614266654903, ""decoding"": 11.605317361656962, ""error_correction"": 7.137924257911524, ""buffer"": 1.0}",143.93292295196161
1,READ,40,0.0,4096,8,0.0,130.21791787779264,completed,False,False,False,0,False,0,130.21791787779264,0.0,cold_read,"{""addressing"": 8.331785961391526, ""molecular_access"": 40.80098616169121, ""sensing"": 33.968466280280026, ""basecalling"": 23.4835577004862, ""decoding"": 14.180342384999069, ""error_correction"": 8.452779388944599, ""buffer"": 1.0}",130.21791787779264
1,READ,41,0.0,4096,9,0.0,132.7193887981758,completed,False,False,False,0,False,0,132.7193887981758,0.0,cold_read,"{""addressing"": 7.740967712662032, ""molecular_access"": 50.408146646436784, ""sensing"": 39.01257021800688, ""basecalling"": 19.170056988790964, ""decoding"": 8.018206794865613, ""error_correction"": 7.369440437413534, ""buffer"": 1.0}",132.7193887981758
1,READ,42,0.0,4096,10,0.0,125.8088762224423,completed,False,False,False,0,False,0,125.8088762224423,0.0,cold_read,"{""addressing"": 7.116938651809992, ""molecular_access"": 50.36995119649854, ""sensing"": 29.8259666823838, ""basecalling"": 15.66533120905547, ""decoding"": 14.42658230906593, ""error_correction"": 7.404106173628568, ""buffer"": 1.0}",125.8088762224423
1,READ,43,0.0,4096,11,0.0,135.63841730643588,completed,False,False,False,0,False,0,135.63841730643588,0.0,cold_read,"{""addressing"": 8.250051170033515, ""molecular_access"": 57.054974438824686, ""sensing"": 35.230217711195195, ""basecalling"": 15.647031333040353, ""decoding"": 11.897406034438221, ""error_correction"": 6.558736618903916, ""buffer"": 1.0}",135.63841730643588
1,READ,44,0.0,4096,12,0.0,111.9543915857745,completed,False,False,False,0,False,0,111.9543915857745,0.0,cold_read,"{""addressing"": 7.392976625264221, ""molecular_access"": 41.341465391647255, ""sensing"": 28.153093636011395, ""basecalling"": 15.323197115581358, ""decoding"": 11.881532502099518, ""error_correction"": 6.862126315170764, ""buffer"": 1.0}",111.9543915857745
1,READ,45,0.0,4096,13,0.0,128.74953596218984,completed,False,False,False,0,False,0,128.74953596218984,0.0,cold_read,"{""addressing"": 8.579723788176377, ""molecular_access"": 47.37916579303356, ""sensing"": 31.418630838158688, ""basecalling"": 18.477012935160896, ""decoding"": 12.83058448857861, ""error_correction"": 9.064418119081692, ""buffer"": 1.0}",128.74953596218984
1,READ,46,0.0,4096,14,0.0,117.71278886071438,completed,False,False,False,0,False,0,117.71278886071438,0.0,cold_read,"{""addressing"": 5.868186799356608, ""molecular_access"": 40.94410532371037, ""sensing"": 29.122227196074636, ""basecalling"": 20.909302864657526, ""decoding"": 11.214014802329746, ""error_correction"": 8.654951874585494, ""buffer"": 1.0}",117.71278886071438
1,READ,47,0.0,4096,15,0.0,141.1744082177831,completed,False,False,False,0,False,0,141.1744082177831,0.0,cold_read,"{""addressing"": 8.094819845134756, ""molecular_access"": 51.91366424601941, ""sensing"": 37.951506047066964, ""basecalling"": 19.840814154213966, ""decoding"": 12.47163054250518, ""error_correction"": 9.90197338284284, ""buffer"": 1.0}",141.1744082177831
1,READ,48,0.0,4096,0,0.0,128.40048413297592,completed,False,False,False,0,False,0,128.40048413297592,0.0,cold_read,"{""addressing"": 5.988927664731396, ""molecular_access"": 51.17282192545453, ""sensing"": 32.96555628677697, ""basecalling"": 14.123770101180034, ""decoding"": 14.69014057777418, ""error_correction"": 8.459267577058839, ""buffer"": 1.0}",128.40048413297592
